w_id,file_name,line_no,word_no,word,pos_contributor_1,pos_contributor_2,pos_contributor_3,fpos,fner
39387,File-04,1,1,রাজনীতি,NN,Unk,Unk,NN,O
39388,File-04,2,1,বিতর্কিত,JJ,Unk,Unk,JJ,O
39389,File-04,2,2,কর্মকাণ্ডে,NN,Unk,Unk,NN,O
39390,File-04,2,3,আওয়ামী,NN,Unk,NN,NN,ORG
39391,File-04,2,4,লীগের,NN,Unk,Unk,NN,ORG
39392,File-04,2,5,মহিলাবিষয়ক,JJ,Unk,JJ,JJ,O
39393,File-04,2,6,উপকমিটি,NN,Unk,NN,NN,O
39394,File-04,2,7,থেকে,PRP,Unk,PRP,PRP,O
39395,File-04,2,8,অব্যাহতি,NN,PSP,NN,NN,O
39396,File-04,2,9,পাওয়া,NN,Unk,Unk,NN,O
39397,File-04,2,10,হেলেনা,NN,VM,VM,NN,PER
39398,File-04,2,11,জাহাঙ্গীরের,NN,Unk,Unk,NN,PER
39399,File-04,2,12,বিরুদ্ধে,NN,Unk,Unk,NN,O
39400,File-04,2,13,এবার,JJ,Unk,JJ,JJ,O
39401,File-04,2,14,রাজধানীর,NN,NN,NN,NN,O
39402,File-04,2,15,পল্লবী,NN,Unk,NN,NN,LOC
39403,File-04,2,16,থানায়,NN,Unk,NN,NN,O
39404,File-04,2,17,মামলা,NN,Unk,NN,NN,O
39405,File-04,2,18,করেছে,VM,Unk,Unk,VM,O
39406,File-04,2,19,র‍্যাব,NNP,VM,NNP,NNP,ORG
39407,File-04,2,20,।,SYM,Unk,SYM,SYM,O
39408,File-04,3,1,শুক্রবার,NN,Unk,NN,NN,O
39409,File-04,3,2,দিনগত,JJ,Unk,JJ,JJ,O
39410,File-04,3,3,রাত,NN,Unk,Unk,NN,O
39411,File-04,3,4,১২টার,CD,NN,CD,CD,O
39412,File-04,3,5,দিকে,PRP,Unk,Unk,PRP,O
39413,File-04,3,6,র‍্যাব,NNP,NST,NST,NNP,ORG
39414,File-04,3,7,4,CD,Unk,Unk,CD,O
39415,File-04,3,8,-,SYM,QC,SYM,SYM,O
39416,File-04,3,9,এর,PRP,SYM,SYM,PRP,O
39417,File-04,3,10,একজন,CD,PRP,PRP,CD,O
39418,File-04,3,11,পরিদর্শক,NN,NN,NN,NN,O
39419,File-04,3,12,এ,PRP,Unk,PRP,PRP,O
39420,File-04,3,13,মামলাটি,NN,DEM,NN,NN,O
39421,File-04,3,14,করেন,VM,Unk,VM,VM,O
39422,File-04,3,15,।,SYM,VM,VM,SYM,O
39423,File-04,4,1,র‍্যাবের,NNP,Unk,Unk,NNP,ORG
39424,File-04,4,2,আইন,NN,Unk,NN,NN,O
39425,File-04,4,3,ও,CC,Unk,CC,CC,O
39426,File-04,4,4,গণমাধ্যম,NN,CC,NN,NN,ORG
39427,File-04,4,5,শাখার,NN,Unk,Unk,NN,O
39428,File-04,4,6,পরিচালক,NN,Unk,NN,NN,O
39429,File-04,4,7,কমান্ডার,NN,Unk,NN,NN,O
39430,File-04,4,8,খন্দকার,NNP,Unk,NNP,NNP,PER
39431,File-04,4,9,আল,NNP,Unk,NNP,NNP,PER
39432,File-04,4,10,মঈন,NNP,Unk,NNP,NNP,PER
39433,File-04,4,11,গণমাধ্যমকে,NN,Unk,NN,NN,O
39434,File-04,4,12,এ,PRP,Unk,Unk,PRP,O
39435,File-04,4,13,তথ্য,NN,DEM,NN,NN,O
39436,File-04,4,14,নিশ্চিত,JJ,NN,JJ,JJ,O
39437,File-04,4,15,করেছেন,VM,JJ,JJ,VM,O
39438,File-04,4,16,।,SYM,VM,SYM,SYM,O
39439,File-04,5,1,তিনি,PRP,Unk,PRP,PRP,O
39440,File-04,5,2,বলেন,VM,PRP,VM,VM,O
39441,File-04,5,3,",",SYM,VM,VM,SYM,O
39442,File-04,5,4,বাংলাদেশ,NNP,SYM,SYM,NNP,LOC
39443,File-04,5,5,টেলিযোগাযোগ,NN,Unk,NN,NN,O
39444,File-04,5,6,নিয়ন্ত্রণ,NN,Unk,NN,NN,O
39445,File-04,5,7,কমিশন,NN,Unk,NN,NN,ORG
39446,File-04,5,8,আইনের,NN,Unk,NN,NN,O
39447,File-04,5,9,35,CD,Unk,Unk,CD,O
39448,File-04,5,10,",",SYM,Unk,Unk,SYM,O
39449,File-04,5,11,55,CD,SYM,SYM,CD,O
39450,File-04,5,12,ও,CC,Unk,Unk,CC,O
39451,File-04,5,13,73,CD,CC,CC,CD,O
39452,File-04,5,14,ধারায়,NN,Unk,NN,NN,O
39453,File-04,5,15,মামলাটি,NN,NN,NN,NN,O
39454,File-04,5,16,করা,VM,Unk,Unk,VM,O
39455,File-04,5,17,হয়েছে,VM,VM,VM,VM,O
39456,File-04,5,18,।,SYM,VAUX,SYM,SYM,O
39457,File-04,6,1,এর,PRP,Unk,PRP,PRP,O
39458,File-04,6,2,আগে,RB,PRP,PRP,RB,O
39459,File-04,6,3,গতকাল,NN,NST,NST,NN,O
39460,File-04,6,4,শুক্রবার,NN,Unk,NN,NN,O
39461,File-04,6,5,সন্ধ্যায়,NN,Unk,Unk,NN,O
39462,File-04,6,6,রাজধানীর,NN,Unk,Unk,NN,LOC
39463,File-04,6,7,গুলশান,NN,Unk,Unk,NN,LOC
39464,File-04,6,8,থানায়,NN,Unk,NN,NN,O
39465,File-04,6,9,র‌্যাব,NN,Unk,Unk,NN,ORG
39466,File-04,6,10,বাদী,NN,Unk,Unk,NN,O
39467,File-04,6,11,হয়ে,VM,Unk,VM,VM,O
39468,File-04,6,12,হেলেনা,NN,VM,NN,NN,PER
39469,File-04,6,13,জাহাঙ্গীরের,NN,Unk,NN,NN,PER
39470,File-04,6,14,নামে,NN,Unk,NN,NN,O
39471,File-04,6,15,আরও,RB,NN,RB,RB,O
39472,File-04,6,16,দুটি,NN,QF,NN,NN,O
39473,File-04,6,17,মামলা,NN,QC,NN,NN,O
39474,File-04,6,18,করে,VM,Unk,Unk,VM,O
39475,File-04,6,19,।,SYM,VM,VM,SYM,O
39476,File-04,7,1,এর,PRP,Unk,Unk,PRP,O
39477,File-04,7,2,মধ্যে,PRP,PRP,PRP,PRP,O
39478,File-04,7,3,একটি,CD,NST,CD,CD,O
39479,File-04,7,4,ডিজিটাল,JJ,QC,QC,JJ,O
39480,File-04,7,5,নিরাপত্তা,NN,Unk,NN,NN,O
39481,File-04,7,6,আইনে,NN,Unk,NN,NN,O
39482,File-04,7,7,এবং,CC,Unk,Unk,CC,O
39483,File-04,7,8,অপরটি,JJ,CC,JJ,JJ,O
39484,File-04,7,9,বিশেষ,JJ,Unk,Unk,JJ,O
39485,File-04,7,10,ক্ষমতা,NN,JJ,JJ,NN,O
39486,File-04,7,11,আইনে,NN,NN,NN,NN,O
39487,File-04,7,12,।,SYM,Unk,Unk,SYM,O
39488,File-04,8,1,বিশেষ,JJ,Unk,Unk,JJ,O
39489,File-04,8,2,ক্ষমতা,NN,JJ,NN,NN,O
39490,File-04,8,3,আইনের,NN,NN,NN,NN,O
39491,File-04,8,4,মামলায়,NN,Unk,NN,NN,O
39492,File-04,8,5,তিনটি,CD,Unk,CD,CD,O
39493,File-04,8,6,ধারা,NN,QC,QC,NN,O
39494,File-04,8,7,যুক্ত,JJ,Unk,Unk,JJ,O
39495,File-04,8,8,করা,VM,Unk,VM,VM,O
39496,File-04,8,9,হয়েছে,VM,VM,VM,VM,O
39497,File-04,8,10,",",SYM,VAUX,VAUX,SYM,O
39498,File-04,8,11,সেগুলোর,PRP,SYM,SYM,PRP,O
39499,File-04,8,12,মধ্যে,PRP,PRP,PRP,PRP,O
39500,File-04,8,13,মাদক,NN,NST,NST,NN,O
39501,File-04,8,14,আইন,NN,Unk,NN,NN,O
39502,File-04,8,15,",",SYM,Unk,SYM,SYM,O
39503,File-04,8,16,বন্যপ্রাণী,NN,SYM,SYM,NN,PER
39504,File-04,8,17,সংরক্ষণ,NN,Unk,Unk,NN,O
39505,File-04,8,18,আইন,NN,Unk,Unk,NN,O
39506,File-04,8,19,ও,CC,Unk,Unk,CC,O
39507,File-04,8,20,বাংলাদেশ,NNP,CC,CC,NNP,LOC
39508,File-04,8,21,টেলিযোগাযোগ,NN,Unk,Unk,NN,O
39509,File-04,8,22,নিয়ন্ত্রণ,NN,Unk,NN,NN,O
39510,File-04,8,23,কমিশন,NN,Unk,Unk,NN,O
39511,File-04,8,24,আইনের,NN,Unk,NN,NN,O
39512,File-04,8,25,ধারা,NN,Unk,NN,NN,O
39513,File-04,8,26,দেওয়া,VM,Unk,Unk,VM,O
39514,File-04,8,27,হয়েছে,VM,VM,VM,VM,O
39515,File-04,8,28,।,SYM,VAUX,VAUX,SYM,O
39516,File-04,9,1,হেলেনা,NN,Unk,NN,NN,PER
39517,File-04,9,2,জাহাঙ্গীরকে,NN,Unk,NN,NN,PER
39518,File-04,9,3,ডিজিটাল,JJ,Unk,JJ,JJ,O
39519,File-04,9,4,নিরাপত্তা,NN,Unk,NN,NN,O
39520,File-04,9,5,আইনে,NN,Unk,Unk,NN,O
39521,File-04,9,6,জিজ্ঞাসাবাদের,NN,Unk,Unk,NN,O
39522,File-04,9,7,জন্য,PRP,PSP,PRP,PRP,O
39523,File-04,9,8,তিন,CD,QC,CD,CD,O
39524,File-04,9,9,দিনের,NN,NN,NN,NN,O
39525,File-04,9,10,রিমান্ডে,NN,Unk,NN,NN,O
39526,File-04,9,11,পেয়েছে,VM,VM,VM,VM,O
39527,File-04,9,12,পুলিশ,NN,Unk,NN,NN,O
39528,File-04,9,13,।,SYM,Unk,Unk,SYM,O
39529,File-04,10,1,আওয়ামী,NN,Unk,Unk,NN,ORG
39530,File-04,10,2,চাকরিজীবী,NN,Unk,NN,NN,O
39531,File-04,10,3,লীগ,NN,Unk,Unk,NN,ORG
39532,File-04,10,4,নামে,NN,NN,NN,NN,O
39533,File-04,10,5,নতুন,JJ,JJ,JJ,JJ,O
39534,File-04,10,6,সংগঠন,NN,Unk,Unk,NN,O
39535,File-04,10,7,করে,VM,VM,VM,VM,O
39536,File-04,10,8,সম্প্রতি,RB,Unk,Unk,RB,O
39537,File-04,10,9,আলোচনা,NN,NN,NN,NN,O
39538,File-04,10,10,-,SYM,SYM,SYM,SYM,O
39539,File-04,10,11,সমালোচনার,NN,Unk,NN,NN,O
39540,File-04,10,12,জন্ম,NN,NN,NN,NN,O
39541,File-04,10,13,দেওয়া,VM,VM,VM,VM,O
39542,File-04,10,14,হেলেনা,NN,Unk,Unk,NN,PER
39543,File-04,10,15,জাহাঙ্গীরে,NN,Unk,Unk,NN,PER
39544,File-04,10,16,ঢাকার,NNP,Unk,Unk,NNP,LOC
39545,File-04,10,17,গুলশানের,NN,Unk,Unk,NN,LOC
39546,File-04,10,18,বাড়িতে,NN,NN,NN,NN,O
39547,File-04,10,19,বৃহস্পতিবার,NN,Unk,Unk,NN,O
39548,File-04,10,20,রাত,NN,NN,NN,NN,O
39549,File-04,10,21,৮টার,JJ,Unk,Unk,JJ,O
39550,File-04,10,22,দিকে,PRP,NST,PRP,PRP,O
39551,File-04,10,23,অভিযান,NN,Unk,Unk,NN,O
39552,File-04,10,24,শুরু,NN,NN,NN,NN,O
39553,File-04,10,25,করে,VM,VM,VM,VM,O
39554,File-04,10,26,র‌্যাব,NNP,Unk,NNP,NNP,ORG
39555,File-04,10,27,।,SYM,Unk,SYM,SYM,O
39556,File-04,11,1,এ,DM,DEM,DEM,DM,O
39557,File-04,11,2,সময়,NN,NN,NN,NN,O
39558,File-04,11,3,তার,DM,PRP,DM,DM,O
39559,File-04,11,4,বাসা,NN,Unk,NN,NN,O
39560,File-04,11,5,থেকে,PRP,PSP,PRP,PRP,O
39561,File-04,11,6,বিদেশি,JJ,Unk,Unk,JJ,O
39562,File-04,11,7,মদ,NN,Unk,Unk,NN,O
39563,File-04,11,8,ও,CC,CC,CC,CC,O
39564,File-04,11,9,মুদ্রা,NN,Unk,NN,NN,O
39565,File-04,11,10,",",SYM,SYM,SYM,SYM,O
39566,File-04,11,11,হরিণ,NN,Unk,NN,NN,O
39567,File-04,11,12,ও,CC,CC,CC,CC,O
39568,File-04,11,13,ক্যাঙ্গারুর,NN,Unk,NN,NN,O
39569,File-04,11,14,চামড়া,NN,Unk,Unk,NN,O
39570,File-04,11,15,",",SYM,SYM,SYM,SYM,O
39571,File-04,11,16,ওয়াকিটকি,NN,Unk,Unk,NN,O
39572,File-04,11,17,সেট,NN,Unk,Unk,NN,O
39573,File-04,11,18,এবং,CC,CC,CC,CC,O
39574,File-04,11,19,ক্যাসিনোর,NN,Unk,NN,NN,O
39575,File-04,11,20,সরঞ্জাম,NN,NN,NN,NN,O
39576,File-04,11,21,উদ্ধার,NN,Unk,NN,NN,O
39577,File-04,11,22,করা,VM,VM,VM,VM,O
39578,File-04,11,23,হয়,VM,VAUX,VM,VM,O
39579,File-04,11,24,।,SYM,Unk,SYM,SYM,O
39580,File-04,12,1,পাশাপাশি,NN,Unk,Unk,NN,O
39581,File-04,12,2,বাংলাদেশ,NNP,Unk,Unk,NNP,LOC
39582,File-04,12,3,টেলিযোগাযোগ,NN,Unk,NN,NN,O
39583,File-04,12,4,নিয়ন্ত্রণ,NN,Unk,Unk,NN,O
39584,File-04,12,5,কমিশন,NN,Unk,Unk,NN,O
39585,File-04,12,6,(,SYM,SYM,SYM,SYM,O
39586,File-04,12,7,বিটিআরসি,NNP,Unk,NNP,NNP,ORG
39587,File-04,12,8,),SYM,SYM,SYM,SYM,O
39588,File-04,12,9,ও,CC,CC,CC,CC,O
39589,File-04,12,10,তথ্য,NN,NN,NN,NN,O
39590,File-04,12,11,মন্ত্রণালয়ের,NN,Unk,Unk,NN,ORG
39591,File-04,12,12,অনুমোদন,NN,NN,NN,NN,O
39592,File-04,12,13,ছাড়া,PRP,Unk,Unk,PRP,O
39593,File-04,12,14,‘,SYM,SYM,SYM,SYM,O
39594,File-04,12,15,জয়যাত্রা,NN,Unk,NN,NN,O
39595,File-04,12,16,’,SYM,Unk,SYM,SYM,O
39596,File-04,12,17,নামক,JJ,Unk,JJ,JJ,O
39597,File-04,12,18,টেলিভিশন,NN,Unk,Unk,NN,O
39598,File-04,12,19,চ্যানেল,NN,Unk,Unk,NN,O
39599,File-04,12,20,পরিচালনার,NN,Unk,Unk,NN,O
39600,File-04,12,21,কারণে,PRP,NN,NN,PRP,O
39601,File-04,12,22,আলাদা,JJ,JJ,JJ,JJ,O
39602,File-04,12,23,মামলা,NN,Unk,NN,NN,O
39603,File-04,12,24,হবে,VM,VM,VM,VM,O
39604,File-04,12,25,বলে,VM,UT,VM,VM,O
39605,File-04,12,26,জানিয়েছিলেন,VM,Unk,Unk,VM,O
39606,File-04,12,27,র‍্যাবের,NN,Unk,NN,NN,ORG
39607,File-04,12,28,গণমাধ্যম,NN,Unk,Unk,NN,O
39608,File-04,12,29,শাখার,NN,Unk,NN,NN,O
39609,File-04,12,30,পরিচালক,NN,Unk,NN,NN,O
39610,File-04,12,31,।,SYM,Unk,Unk,SYM,O
39611,File-04,13,1,তথ্য,NN,NN,NN,NN,O
39612,File-04,13,2,ও,CC,CC,CC,CC,O
39613,File-04,13,3,সম্প্রচারমন্ত্রী,NN,Unk,NN,NN,O
39614,File-04,13,4,এবং,CC,CC,CC,CC,O
39615,File-04,13,5,আওয়ামী,NN,Unk,NN,NN,ORG
39616,File-04,13,6,লীগের,NN,Unk,Unk,NN,ORG
39617,File-04,13,7,যুগ্ম,NN,Unk,NN,NN,O
39618,File-04,13,8,সাধারণ,JJ,JJ,JJ,JJ,O
39619,File-04,13,9,সম্পাদক,NN,Unk,Unk,NN,O
39620,File-04,13,10,ড.,NN,Unk,Unk,NN,O
39621,File-04,13,11,হাছান,NN,Unk,Unk,NN,PER
39622,File-04,13,12,মাহমুদ,NN,Unk,NN,NN,PER
39623,File-04,13,13,বলেছেন,VM,Unk,VM,VM,O
39624,File-04,13,14,",",SYM,VM,VM,SYM,O
39625,File-04,13,15,জাতির,NN,SYM,SYM,NN,O
39626,File-04,13,16,পিতা,NN,Unk,Unk,NN,O
39627,File-04,13,17,বঙ্গবন্ধু,NN,NN,NN,NN,PER
39628,File-04,13,18,শেখ,NN,Unk,Unk,NN,PER
39629,File-04,13,19,মুজিবুর,NN,Unk,NN,NN,PER
39630,File-04,13,20,রহমানের,NN,Unk,NN,NN,PER
39631,File-04,13,21,হাতে,PRP,Unk,Unk,PRP,O
39632,File-04,13,22,প্রজ্জ্বলিত,JJ,NN,NN,JJ,O
39633,File-04,13,23,স্বাধীনতার,NN,Unk,Unk,NN,O
39634,File-04,13,24,দীপশিখা,NN,Unk,NN,NN,O
39635,File-04,13,25,অনন্তকাল,NN,NN,NN,NN,O
39636,File-04,13,26,ধরে,PRP,Unk,PRP,PRP,O
39637,File-04,13,27,জ্বলবে,VM,VM,VM,VM,O
39638,File-04,13,28,।,SYM,VM,SYM,SYM,O
39639,File-04,14,1,রোববার,NN,Unk,NN,NN,O
39640,File-04,14,2,দুপুরে,NN,Unk,Unk,NN,O
39641,File-04,14,3,রাজধানীর,NN,Unk,Unk,NN,LOC
39642,File-04,14,4,সোহরাওয়ার্দী,NN,Unk,NN,NN,LOC
39643,File-04,14,5,উদ্যানে,NN,Unk,NN,NN,O
39644,File-04,14,6,শিখা,NN,Unk,Unk,NN,PER
39645,File-04,14,7,চিরন্তনের,NN,NN,NN,NN,PER
39646,File-04,14,8,পাদদেশে,NN,Unk,NN,NN,O
39647,File-04,14,9,বঙ্গবন্ধু,NN,Unk,NN,NN,PER
39648,File-04,14,10,সাংস্কৃতিক,JJ,Unk,Unk,JJ,O
39649,File-04,14,11,জোট,NN,Unk,NN,NN,O
39650,File-04,14,12,আয়োজিত,JJ,Unk,JJ,JJ,O
39651,File-04,14,13,‘,SYM,Unk,Unk,SYM,O
39652,File-04,14,14,শোকাবহ,JJ,SYM,JJ,JJ,O
39653,File-04,14,15,আগস্টের,NN,Unk,NN,NN,O
39654,File-04,14,16,প্রথম,JJ,Unk,Unk,JJ,O
39655,File-04,14,17,দিবসে,NN,QO,QO,NN,O
39656,File-04,14,18,বঙ্গবন্ধু,NN,Unk,NN,NN,PER
39657,File-04,14,19,স্মরণে,NN,Unk,NN,NN,O
39658,File-04,14,20,প্রদীপ,NN,Unk,Unk,NN,O
39659,File-04,14,21,প্রজ্জ্বলন,NN,NN,NN,NN,O
39660,File-04,14,22,’,SYM,Unk,Unk,SYM,O
39661,File-04,14,23,অনুষ্ঠানে,NN,Unk,Unk,NN,O
39662,File-04,14,24,প্রধান,NN,NN,NN,NN,O
39663,File-04,14,25,অতিথির,NN,JJ,JJ,NN,O
39664,File-04,14,26,বক্তব্যে,NN,Unk,NN,NN,O
39665,File-04,14,27,মন্ত্রী,NN,Unk,NN,NN,O
39666,File-04,14,28,এ,PRP,Unk,PRP,PRP,O
39667,File-04,14,29,কথা,NN,DEM,NN,NN,O
39668,File-04,14,30,বলেন,VM,NN,NN,VM,O
39669,File-04,14,31,।,SYM,VM,VM,SYM,O
39670,File-04,15,1,তথ্যমন্ত্রী,NN,Unk,NN,NN,O
39671,File-04,15,2,ড.,NN,Unk,NN,NN,O
39672,File-04,15,3,হাছান,NN,Unk,Unk,NN,PER
39673,File-04,15,4,মাহমুদ,NN,Unk,Unk,NN,PER
39674,File-04,15,5,বঙ্গবন্ধু,NN,Unk,Unk,NN,PER
39675,File-04,15,6,",",SYM,Unk,SYM,SYM,O
39676,File-04,15,7,তার,PRP,Unk,Unk,PRP,O
39677,File-04,15,8,পরিবার,NN,SYM,NN,NN,O
39678,File-04,15,9,",",SYM,PRP,SYM,SYM,O
39679,File-04,15,10,জাতীয়,JJ,Unk,Unk,JJ,O
39680,File-04,15,11,চার,NN,SYM,NN,NN,O
39681,File-04,15,12,নেতা,NN,JJ,JJ,NN,O
39682,File-04,15,13,ও,CC,QC,CC,CC,O
39683,File-04,15,14,সকল,JJ,XC,JJ,JJ,O
39684,File-04,15,15,শহীদের,NN,CC,NN,NN,O
39685,File-04,15,16,প্রতি,PRP,Unk,PRP,PRP,O
39686,File-04,15,17,শ্রদ্ধা,NN,Unk,NN,NN,O
39687,File-04,15,18,জানিয়ে,VM,PSP,PSP,VM,O
39688,File-04,15,19,বলেন,VM,NN,VM,VM,O
39689,File-04,15,20,",",SYM,VM,SYM,SYM,O
39690,File-04,15,21,শিখা,NN,VM,NN,NN,PER
39691,File-04,15,22,চিরন্তনের,NN,SYM,SYM,NN,PER
39692,File-04,15,23,সামনে,PRP,NN,NN,PRP,O
39693,File-04,15,24,দাঁড়িয়ে,VM,Unk,VM,VM,O
39694,File-04,15,25,প্রদীপ,NN,NST,NST,NN,O
39695,File-04,15,26,প্রজ্জ্বলন,NN,Unk,NN,NN,O
39696,File-04,15,27,কর্মসূচিটি,NN,NN,NN,NN,O
39697,File-04,15,28,তাৎপর্যপূর্ণ,JJ,Unk,Unk,JJ,O
39698,File-04,15,29,।,SYM,Unk,SYM,SYM,O
39699,File-04,16,1,সর্বকালের,JJ,Unk,JJ,JJ,O
39700,File-04,16,2,সর্বশ্রেষ্ঠ,JJ,Unk,JJ,JJ,O
39701,File-04,16,3,বাঙালি,NN,Unk,Unk,NN,O
39702,File-04,16,4,জাতির,NN,Unk,NN,NN,O
39703,File-04,16,5,পিতা,NN,Unk,Unk,NN,O
39704,File-04,16,6,বঙ্গবন্ধু,NN,Unk,Unk,NN,PER
39705,File-04,16,7,শেখ,NN,NN,NN,NN,PER
39706,File-04,16,8,মুজিবুর,NN,Unk,NN,NN,PER
39707,File-04,16,9,রহমান,NN,Unk,Unk,NN,PER
39708,File-04,16,10,বাংলাদেশের,NN,Unk,Unk,NN,LOC
39709,File-04,16,11,স্বাধীনতার,NN,Unk,NN,NN,O
39710,File-04,16,12,যে,DM,Unk,Unk,DM,O
39711,File-04,16,13,প্রদীপ,NN,Unk,Unk,NN,O
39712,File-04,16,14,প্রজ্জ্বলন,NN,DEM,DEM,NN,O
39713,File-04,16,15,করে,VM,NN,NN,VM,O
39714,File-04,16,16,গেছেন,VM,Unk,Unk,VM,O
39715,File-04,16,17,",",SYM,VM,SYM,SYM,O
39716,File-04,16,18,সেই,DM,VAUX,DM,DM,O
39717,File-04,16,19,দীপশিখা,NN,SYM,SYM,NN,O
39718,File-04,16,20,অনন্তকাল,JJ,DEM,JJ,JJ,O
39719,File-04,16,21,ধরে,PRP,NN,NN,PRP,O
39720,File-04,16,22,জ্বলবে,VM,Unk,Unk,VM,O
39721,File-04,16,23,।,SYM,VM,VM,SYM,O
39722,File-04,17,1,মন্ত্রী,NN,VM,VM,NN,O
39723,File-04,17,2,বলেন,VM,Unk,VM,VM,O
39724,File-04,17,3,",",SYM,Unk,SYM,SYM,O
39725,File-04,17,4,বঙ্গবন্ধুর,NN,VM,NN,NN,PER
39726,File-04,17,5,হত্যাকাণ্ডের,NN,SYM,SYM,NN,O
39727,File-04,17,6,বিচার,NN,Unk,Unk,NN,O
39728,File-04,17,7,হয়েছে,VM,Unk,VM,VM,O
39729,File-04,17,8,এবং,CC,NN,CC,CC,O
39730,File-04,17,9,বাংলাদেশের,NN,VM,VM,NN,LOC
39731,File-04,17,10,মানুষের,NN,CC,CC,NN,O
39732,File-04,17,11,প্রত্যাশা,NN,Unk,Unk,NN,O
39733,File-04,17,12,হচ্ছে,VM,NN,NN,VM,O
39734,File-04,17,13,শুধু,JJ,Unk,JJ,JJ,O
39735,File-04,17,14,বঙ্গবন্ধুর,NN,VM,NN,NN,PER
39736,File-04,17,15,হত্যাকাণ্ডের,NN,RB,RB,NN,O
39737,File-04,17,16,বিচারই,NN,Unk,NN,NN,O
39738,File-04,17,17,নয়,VM,Unk,VM,VM,O
39739,File-04,17,18,",",SYM,Unk,SYM,SYM,O
39740,File-04,17,19,জিয়াউর,NN,VM,NN,NN,PER
39741,File-04,17,20,রহমানসহ,NN,SYM,SYM,NN,PER
39742,File-04,17,21,যারা,DM,Unk,Unk,DM,O
39743,File-04,17,22,সেই,DM,Unk,Unk,DM,O
39744,File-04,17,23,হত্যাকাণ্ডের,NN,PRP,PRP,NN,O
39745,File-04,17,24,পটভূমি,NN,DEM,NN,NN,O
39746,File-04,17,25,রচনা,NN,Unk,Unk,NN,O
39747,File-04,17,26,করেছিল,VM,Unk,VM,VM,O
39748,File-04,17,27,",",SYM,NN,SYM,SYM,O
39749,File-04,17,28,যারা,DM,VM,VM,DM,O
39750,File-04,17,29,ষড়যন্ত্রের,NN,SYM,SYM,NN,O
39751,File-04,17,30,সঙ্গে,PRP,PRP,PRP,PRP,O
39752,File-04,17,31,যুক্ত,JJ,Unk,Unk,JJ,O
39753,File-04,17,32,ছিল,VM,PSP,VM,VM,O
39754,File-04,17,33,",",SYM,Unk,SYM,SYM,O
39755,File-04,17,34,তাদের,PRP,VM,VM,PRP,O
39756,File-04,17,35,মুখোশ,NN,SYM,NN,NN,O
39757,File-04,17,36,উন্মোচিত,JJ,PRP,PRP,JJ,O
39758,File-04,17,37,হওয়া,VM,Unk,VM,VM,O
39759,File-04,17,38,।,SYM,Unk,Unk,SYM,O
39760,File-04,18,1,সেটি,PRP,VM,PRP,PRP,O
39761,File-04,18,2,না,RP,Unk,Unk,RP,O
39762,File-04,18,3,হলে,VM,PRP,PRP,VM,O
39763,File-04,18,4,আমাদের,PRP,NEG,NEG,PRP,O
39764,File-04,18,5,ইতিহাস,NN,VM,VM,NN,O
39765,File-04,18,6,অসম্পন্ন,JJ,PRP,PRP,JJ,O
39766,File-04,18,7,হয়ে,VM,NN,VM,VM,O
39767,File-04,18,8,থাকবে,VM,Unk,VM,VM,O
39768,File-04,18,9,",",SYM,VM,VM,SYM,O
39769,File-04,18,10,শত,NN,VM,VM,NN,O
39770,File-04,18,11,বছর,NN,SYM,SYM,NN,O
39771,File-04,18,12,পর,PRP,Unk,Unk,PRP,O
39772,File-04,18,13,নতুন,JJ,NN,NN,JJ,O
39773,File-04,18,14,প্রজন্ম,NN,NST,NN,NN,O
39774,File-04,18,15,সত্য,NN,JJ,NN,NN,O
39775,File-04,18,16,জানতে,VM,Unk,VM,VM,O
39776,File-04,18,17,পারবে,VM,NN,NN,VM,O
39777,File-04,18,18,না,RP,VM,RP,RP,O
39778,File-04,18,19,।,SYM,VAUX,VAUX,SYM,O
39779,File-04,19,1,সে,DM,NEG,DM,DM,O
39780,File-04,19,2,কারণে,PRP,Unk,Unk,PRP,O
39781,File-04,19,3,একটি,CD,PRP,PRP,CD,O
39782,File-04,19,4,কমিশন,NN,NN,NN,NN,O
39783,File-04,19,5,গঠন,NN,QC,NN,NN,O
39784,File-04,19,6,করে,VM,Unk,VM,VM,O
39785,File-04,19,7,পুরো,JJ,Unk,JJ,JJ,O
39786,File-04,19,8,ঘটনা,NN,VM,NN,NN,O
39787,File-04,19,9,প্রবাহ,NN,Unk,Unk,NN,O
39788,File-04,19,10,জাতির,NN,NN,NN,NN,O
39789,File-04,19,11,সামনে,PRP,Unk,Unk,PRP,O
39790,File-04,19,12,উন্মোচন,NN,Unk,NN,NN,O
39791,File-04,19,13,করা,VM,NST,VM,VM,O
39792,File-04,19,14,-,SYM,Unk,Unk,SYM,O
39793,File-04,19,15,আগস্টের,NN,VM,VM,NN,TIME
39794,File-04,19,16,প্রথম,JJ,SYM,SYM,JJ,TIME
39795,File-04,19,17,দিনে,NN,Unk,Unk,NN,TIME
39796,File-04,19,18,আমাদের,PRP,QO,QO,PRP,O
39797,File-04,19,19,প্রত্যাশা,NN,NN,NN,NN,O
39798,File-04,19,20,।,SYM,PRP,PRP,SYM,O
39799,File-04,20,1,এ,DM,Unk,DM,DM,O
39800,File-04,20,2,সময়,NN,Unk,Unk,NN,O
39801,File-04,20,3,মন্ত্রী,NN,DEM,DEM,NN,O
39802,File-04,20,4,বলেন,VM,NN,VM,VM,O
